
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,st_lum,st_lumerr1,st_lumerr2,st_lumlim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
Kepler-1897 b,Kepler-1897,1,1,-0.390,,,0,294.2901043,39.1268710,983.1740000,37.2760000,-34.6890000
Kepler-1898 b,Kepler-1898,1,1,-0.235,0.016,-0.015,0,287.2058009,38.4981903,360.9210000,1.8970000,-1.8780000
Kepler-1899 b,Kepler-1899,1,1,-0.672,,,0,292.0333777,37.9744551,711.5090000,18.4820000,-18.4820000
Kepler-19 b,Kepler-19,1,3,-0.161,0.014,-0.014,0,290.4209694,37.8516556,218.5620000,0.9750000,-0.9660000
Kepler-19 c,Kepler-19,1,3,-0.183,0.004,-0.004,0,290.4209694,37.8516556,218.5620000,0.9750000,-0.9660000
Kepler-19 d,Kepler-19,1,3,-0.183,0.004,-0.004,0,290.4209694,37.8516556,218.5620000,0.9750000,-0.9660000
Kepler-190 b,Kepler-190,1,2,-0.441,,,0,288.5839761,44.7337701,433.3870000,2.7670000,-2.7330000
Kepler-190 c,Kepler-190,1,2,-0.441,,,0,288.5839761,44.7337701,433.3870000,2.7670000,-2.7330000
Kepler-1900 b,Kepler-1900,1,1,0.220,,,0,291.8863206,44.4790319,1540.4300000,84.6300000,-76.4000000
Kepler-1901 b,Kepler-1901,1,1,-0.003,,,0,291.1643587,45.3183061,1028.3700000,25.8000000,-24.5800000
Kepler-1902 b,Kepler-1902,1,1,-1.117,0.089,-0.112,0,292.7376545,42.0147792,344.3370000,6.4780000,-6.2470000
Kepler-1903 b,Kepler-1903,1,1,0.292,,,0,290.8882981,51.2481617,1775.4400000,79.1000000,-72.7600000
Kepler-1904 b,Kepler-1904,1,1,-1.298,0.089,-0.112,0,288.8744026,51.1542215,270.8540000,2.2715000,-2.2715000
Kepler-1905 b,Kepler-1905,1,1,-0.025,,,0,292.5733475,46.3668273,1051.5300000,32.4500000,-32.4500000
Kepler-1906 b,Kepler-1906,1,1,0.242,,,0,293.8266166,38.8565906,1360.6300000,51.7500000,-48.1400000
Kepler-1907 b,Kepler-1907,1,2,-0.625,,,0,280.7085829,47.3279236,292.1110000,1.3330000,-1.3220000
Kepler-1907 c,Kepler-1907,1,2,-0.625,,,0,280.7085829,47.3279236,292.1110000,1.3330000,-1.3220000
Kepler-1909 b,Kepler-1909,1,1,-0.576,,,0,290.8894090,42.4596251,763.6620000,17.9405000,-17.9405000
Kepler-191 b,Kepler-191,1,3,-0.414,,,0,291.1833211,45.3230937,594.4640000,7.8850000,-7.8850000
Kepler-191 c,Kepler-191,1,3,-0.414,,,0,291.1833211,45.3230937,594.4640000,7.8850000,-7.8850000
Kepler-191 d,Kepler-191,1,3,-0.414,,,0,291.1833211,45.3230937,594.4640000,7.8850000,-7.8850000
Kepler-1910 b,Kepler-1910,1,1,-0.927,,,0,296.6171677,41.2811677,,,
Kepler-1911 b,Kepler-1911,1,1,-0.078,0.015,-0.015,0,299.3035590,41.4410233,269.9120000,2.0280000,-1.9980000
Kepler-1912 b,Kepler-1912,1,1,-0.049,0.012,-0.017,0,282.1178211,46.2239547,297.0170000,1.8250000,-1.8030000
Kepler-1913 b,Kepler-1913,1,1,-0.055,,,0,290.2166890,44.7795863,876.3000000,20.8500000,-19.9190000
Kepler-1914 b,Kepler-1914,1,1,0.077,,,0,291.4314024,38.6543635,1621.5600000,86.2200000,-78.0800000
Kepler-1915 b,Kepler-1915,1,1,0.061,,,0,301.2786852,44.2505116,1514.6600000,79.1100000,-71.7400000
Kepler-1916 b,Kepler-1916,1,1,0.214,,,0,293.0705754,48.3876790,2055.8200000,174.1900000,-149.5200000
Kepler-1917 b,Kepler-1917,1,1,-0.296,,,0,294.1038932,45.0013533,909.0370000,25.0250000,-25.0250000
Kepler-1918 b,Kepler-1918,1,1,-0.308,,,0,292.5305460,42.2145765,1030.1100000,35.2900000,-33.0590000
Kepler-1919 b,Kepler-1919,1,1,-0.274,,,0,283.1319153,43.9560050,1177.5300000,52.7400000,-48.4800000
Kepler-192 b,Kepler-192,1,3,-0.094,,,0,287.9179379,45.5928829,651.6740000,6.7435000,-6.7435000
Kepler-192 c,Kepler-192,1,3,-0.094,,,0,287.9179379,45.5928829,651.6740000,6.7435000,-6.7435000
Kepler-192 d,Kepler-192,1,3,-0.094,,,0,287.9179379,45.5928829,651.6740000,6.7435000,-6.7435000
Kepler-1920 b,Kepler-1920,1,1,0.100,,,0,291.0620355,38.8632881,885.9130000,14.3420000,-14.3420000
Kepler-1921 b,Kepler-1921,1,2,0.806,0.031,-0.033,0,300.3161723,45.4953271,928.9890000,15.2530000,-14.7770000
Kepler-1921 c,Kepler-1921,1,2,0.806,0.031,-0.033,0,300.3161723,45.4953271,928.9890000,15.2530000,-14.7770000
Kepler-1922 b,Kepler-1922,1,1,0.152,,,0,292.3303706,37.9970696,1344.2900000,46.9900000,-46.9900000
Kepler-1923 b,Kepler-1923,1,1,0.257,,,0,298.0834457,40.3462551,990.8380000,,
Kepler-1924 b,Kepler-1924,1,1,0.452,,,0,293.7673860,42.8291562,1910.7700000,102.0500000,-102.0500000
Kepler-1925 b,Kepler-1925,1,1,0.365,,,0,289.8287452,45.1026883,1771.3100000,81.0000000,-74.3400000
Kepler-1926 b,Kepler-1926,1,1,-0.647,,,0,291.1987905,44.1662033,667.4050000,27.7450000,-25.6500000
Kepler-1927 b,Kepler-1927,1,1,0.774,0.033,-0.035,0,296.3546093,41.3355698,1091.0000000,24.7200000,-23.6700000
Kepler-1928 b,Kepler-1928,1,1,-0.092,0.016,-0.016,0,290.4406294,38.5235721,326.3620000,2.4730000,-2.4370000
Kepler-1929 b,Kepler-1929,1,1,0.593,0.031,-0.028,0,299.5833362,47.4481244,508.2010000,5.5990000,-5.4800000
Kepler-193 b,Kepler-193,1,2,0.100,,,0,296.4985951,46.5772484,1009.1000000,22.9000000,-21.9290000
Kepler-193 c,Kepler-193,1,2,0.100,,,0,296.4985951,46.5772484,1009.1000000,22.9000000,-21.9290000
Kepler-1930 b,Kepler-1930,1,1,-0.505,0.028,-0.019,0,297.5771450,40.0276768,275.6940000,1.1660000,-1.1560000
Kepler-1931 b,Kepler-1931,1,1,0.474,0.022,-0.020,0,290.8723061,43.3330104,620.0910000,9.0120000,-8.7630000
Kepler-1932 b,Kepler-1932,1,1,-0.352,,,0,285.3314903,41.0638435,713.7330000,13.1780000,-12.7170000
Kepler-1933 b,Kepler-1933,1,1,-0.116,0.019,-0.019,0,283.9950850,39.9170121,328.0070000,2.2260000,-2.1970000
Kepler-1934 b,Kepler-1934,1,1,0.108,0.028,-0.028,0,290.9193265,37.2871677,428.5140000,4.3400000,-4.2550000
Kepler-1935 b,Kepler-1935,1,1,0.164,,,0,296.4037783,39.7227036,904.7020000,14.7640000,-14.3050000
Kepler-1936 b,Kepler-1936,1,1,0.456,0.022,-0.019,0,290.7300141,44.8361280,871.0960000,11.4100000,-11.1240000
Kepler-1937 b,Kepler-1937,1,1,0.209,,,0,290.6583922,40.7785383,905.0690000,16.1010000,-15.5580000
Kepler-1938 b,Kepler-1938,1,1,-0.650,,,0,299.3518920,41.1957285,421.1520000,4.6390000,-4.5400000
Kepler-1939 b,Kepler-1939,1,1,-0.808,0.024,-0.024,0,285.6899312,40.9946659,189.8330000,0.4950000,-0.4920000
Kepler-194 b,Kepler-194,1,3,0.043,,,0,291.9714290,47.8640498,1097.9700000,28.7700000,-27.3700000
Kepler-194 c,Kepler-194,1,3,0.043,,,0,291.9714290,47.8640498,1097.9700000,28.7700000,-27.3700000
Kepler-194 d,Kepler-194,1,3,0.043,,,0,291.9714290,47.8640498,1097.9700000,28.7700000,-27.3700000
Kepler-1940 b,Kepler-1940,1,1,-0.377,,,0,291.2042027,45.2383344,798.5950000,15.7830000,-15.1940000
Kepler-1941 b,Kepler-1941,1,1,0.436,,,0,296.6270184,49.3538910,1494.3900000,47.2300000,-44.4700000
Kepler-1942 b,Kepler-1942,1,1,-0.075,,,0,294.9805416,44.4252384,842.4920000,20.9310000,-19.9580000
Kepler-1943 b,Kepler-1943,1,1,0.445,,,0,293.3182976,41.1166697,1004.5500000,17.1385000,-17.1385000
Kepler-1944 b,Kepler-1944,1,1,-0.083,,,0,296.5105045,39.1732645,1076.4800000,35.4000000,-33.2500000
Kepler-1945 b,Kepler-1945,1,1,-0.441,,,0,281.8980828,42.2858185,,,
Kepler-1946 b,Kepler-1946,1,1,-0.279,,,0,282.3355387,42.8453417,1002.1200000,41.1300000,-38.0670000
Kepler-1947 b,Kepler-1947,1,1,0.111,0.024,-0.019,0,296.1040313,42.3425818,468.7710000,4.7450000,-4.6520000
Kepler-1948 b,Kepler-1948,1,1,-0.862,,,0,287.3640804,47.7853043,193.9030000,1.4450000,-1.4240000
Kepler-1949 b,Kepler-1949,1,1,0.713,,,0,293.5422586,43.0260555,2617.3500000,178.5750000,-178.5750000
Kepler-195 b,Kepler-195,1,2,-0.367,,,0,288.1209339,47.9666141,652.0510000,8.9000000,-8.6680000
Kepler-195 c,Kepler-195,1,2,-0.367,,,0,288.1209339,47.9666141,652.0510000,8.9000000,-8.6680000
Kepler-1950 b,Kepler-1950,1,1,-0.223,,,0,287.0874563,42.6686537,697.2530000,12.4975000,-12.4975000
Kepler-1951 b,Kepler-1951,1,1,0.501,,,0,290.4999139,40.2877161,1277.3200000,27.4100000,-26.3000000
Kepler-1952 b,Kepler-1952,1,1,0.291,,,0,288.0764082,43.9584839,852.0620000,,
Kepler-1953 b,Kepler-1953,1,1,-0.630,,,0,287.9680995,46.4705959,605.6310000,9.9290000,-9.6190000
Kepler-1954 b,Kepler-1954,1,1,0.045,,,0,298.0029203,43.3545882,1373.8300000,68.2600000,-62.1900000
Kepler-1955 b,Kepler-1955,1,1,0.230,0.026,-0.032,0,299.5347603,40.4777528,449.3510000,5.6680000,-5.5300000
Kepler-1956 b,Kepler-1956,1,1,-1.045,,,0,294.6208506,49.8942190,360.4680000,3.7710000,-3.6950000
Kepler-1957 b,Kepler-1957,1,1,-0.601,,,0,293.7114360,47.8874467,460.8990000,4.3820000,-4.3820000
Kepler-1958 b,Kepler-1958,1,1,-0.001,,,0,289.1041643,41.6901138,1320.3800000,49.9100000,-46.4600000
Kepler-1959 b,Kepler-1959,1,1,-0.474,,,0,296.0223010,44.7326691,479.2630000,5.5590000,-5.4350000
Kepler-196 b,Kepler-196,1,3,-0.393,,,0,284.9685077,42.0791214,451.3120000,3.1570000,-3.1150000
Kepler-196 c,Kepler-196,1,3,-0.393,,,0,284.9685077,42.0791214,451.3120000,3.1570000,-3.1150000
Kepler-196 d,Kepler-196,1,3,-0.393,,,0,284.9685077,42.0791214,451.3120000,3.1570000,-3.1150000
Kepler-1960 b,Kepler-1960,1,1,0.271,,,0,294.6969361,46.7202043,1527.5600000,53.8650000,-53.8650000
Kepler-1961 b,Kepler-1961,1,1,-0.276,,,0,286.3300783,39.6831276,1042.4500000,37.4000000,-34.9300000
Kepler-1962 b,Kepler-1962,1,1,-0.122,,,0,289.5483989,40.1641457,866.8260000,19.0030000,-18.2190000
Kepler-1963 b,Kepler-1963,1,1,-0.259,,,0,296.5875182,47.2071290,492.8470000,3.2970000,-3.2550000
Kepler-1964 b,Kepler-1964,1,1,-0.631,,,0,297.0588033,49.4784362,,,
Kepler-1965 b,Kepler-1965,1,1,-0.076,,,0,292.5147146,38.0219872,521.7910000,4.5630000,-4.5630000
Kepler-1966 b,Kepler-1966,1,1,-0.567,,,0,292.4637788,41.2990438,484.6010000,14.3650000,-14.3650000
Kepler-1967 b,Kepler-1967,1,1,-0.567,0.024,-0.020,0,299.1376276,43.4984724,249.1020000,0.8740000,-0.8680000
Kepler-1968 b,Kepler-1968,1,1,-0.650,,,0,291.5080318,45.3700933,750.9300000,22.1090000,-20.9000000
Kepler-1969 b,Kepler-1969,1,1,-0.181,,,0,294.7842662,49.4920557,1204.5400000,44.2400000,-41.2700000
Kepler-197 b,Kepler-197,2,4,0.222,0.012,-0.021,0,295.2264739,50.5592348,330.5750000,2.3440000,-2.3120000
Kepler-197 c,Kepler-197,2,4,0.222,0.012,-0.021,0,295.2264739,50.5592348,330.5750000,2.3440000,-2.3120000
Kepler-197 d,Kepler-197,2,4,0.222,0.012,-0.021,0,295.2264739,50.5592348,330.5750000,2.3440000,-2.3120000
Kepler-197 e,Kepler-197,2,4,0.222,0.012,-0.021,0,295.2264739,50.5592348,330.5750000,2.3440000,-2.3120000
Kepler-1972 b,Kepler-1972,1,2,0.294,0.015,-0.016,0,288.3953074,39.8725067,287.3390000,2.0980000,-2.0680000
Kepler-1972 c,Kepler-1972,1,2,0.294,0.015,-0.016,0,288.3953074,39.8725067,287.3390000,2.0980000,-2.0680000
Kepler-1976 b,Kepler-1976,1,1,0.041,,,0,292.1670600,48.7275345,1314.5100000,41.8450000,-41.8450000
Kepler-1977 b,Kepler-1977,1,1,-0.694,,,0,290.6178587,37.2891002,592.7110000,12.3435000,-12.3435000
Kepler-1978 b,Kepler-1978,1,1,-0.298,,,0,286.0067312,38.0095407,865.5120000,20.2140000,-19.3270000
Kepler-1979 b,Kepler-1979,1,1,-0.094,,,0,289.8429062,38.3096220,1076.2700000,36.1600000,-36.1600000
Kepler-198 b,Kepler-198,1,3,-0.109,,,0,290.6731326,38.6910045,495.3580000,4.2465000,-4.2465000
Kepler-198 c,Kepler-198,1,3,-0.109,,,0,290.6731326,38.6910045,495.3580000,4.2465000,-4.2465000
Kepler-198 d,Kepler-198,1,3,-0.109,,,0,290.6731326,38.6910045,495.3580000,4.2465000,-4.2465000
Kepler-1980 b,Kepler-1980,1,1,0.224,,,0,295.1672065,38.6370390,1709.4000000,145.4100000,-124.6000000
Kepler-1981 b,Kepler-1981,1,1,0.244,0.029,-0.015,0,287.9754691,38.7402988,659.3950000,6.8200000,-6.6840000
Kepler-1982 b,Kepler-1982,1,1,0.371,0.033,-0.026,0,287.4099905,39.6586267,558.8550000,7.4480000,-7.2590000
Kepler-1983 b,Kepler-1983,1,1,-0.481,,,0,297.0420150,39.9121864,424.4280000,3.4950000,-3.4390000
Kepler-1984 b,Kepler-1984,1,1,-1.550,,,0,291.2850446,40.7300225,,,
Kepler-1985 b,Kepler-1985,1,1,-0.155,,,0,293.5663715,42.1325825,,,
Kepler-1986 b,Kepler-1986,1,1,-0.411,,,0,292.9582727,42.8548909,912.0850000,30.4555000,-30.4555000
Kepler-1987 b,Kepler-1987,1,4,-0.616,,,0,295.8254663,42.9433716,595.6830000,10.6080000,-10.2490000
Kepler-1987 c,Kepler-1987,1,4,-0.616,,,0,295.8254663,42.9433716,595.6830000,10.6080000,-10.2490000
Kepler-1987 d,Kepler-1987,1,4,-0.616,,,0,295.8254663,42.9433716,595.6830000,10.6080000,-10.2490000
Kepler-1987 e,Kepler-1987,1,4,-0.616,,,0,295.8254663,42.9433716,595.6830000,10.6080000,-10.2490000
Kepler-1988 b,Kepler-1988,1,1,0.582,,,0,298.6738034,43.7955099,513.4260000,,
Kepler-1989 b,Kepler-1989,1,1,0.279,,,0,290.7351869,44.0912620,1252.1300000,33.3300000,-31.6800000
Kepler-199 b,Kepler-199,1,2,-0.097,,,0,295.5594278,40.2362490,521.0540000,4.2280000,-4.2280000
Kepler-199 c,Kepler-199,1,2,-0.097,,,0,295.5594278,40.2362490,521.0540000,4.2280000,-4.2280000
Kepler-1990 b,Kepler-1990,1,2,0.117,0.020,-0.017,0,299.7047433,44.4357068,392.7390000,4.2400000,-4.1520000
Kepler-1990 c,Kepler-1990,1,2,0.117,0.020,-0.017,0,299.7047433,44.4357068,392.7390000,4.2400000,-4.1520000
Kepler-1991 b,Kepler-1991,1,2,-0.108,,,0,285.0360506,45.0709909,855.8200000,14.3650000,-13.9060000
Kepler-1991 c,Kepler-1991,1,2,-0.108,,,0,285.0360506,45.0709909,855.8200000,14.3650000,-13.9060000
Kepler-1992 b,Kepler-1992,1,1,-0.009,,,0,295.0902409,45.0811045,532.9550000,4.0410000,-4.0410000
Kepler-1993 b,Kepler-1993,1,1,0.778,,,0,293.7968548,45.1607261,1031.9100000,18.3700000,-18.3700000
Kepler-1994 b,Kepler-1994,1,1,-0.042,0.012,-0.018,0,297.1487941,46.2969247,241.9910000,1.4650000,-1.4480000
Kepler-1995 b,Kepler-1995,1,1,-0.556,,,0,284.3427250,46.3165907,595.3310000,9.5080000,-9.2200000
Kepler-1996 b,Kepler-1996,1,2,-0.657,,,0,285.2537555,46.5822183,440.5610000,4.4200000,-4.3340000
Kepler-1996 c,Kepler-1996,1,2,-0.657,,,0,285.2537555,46.5822183,440.5610000,4.4200000,-4.3340000
Kepler-1997 b,Kepler-1997,1,1,0.132,,,0,297.4808253,46.5891373,1502.3400000,67.1500000,-61.7300000
Kepler-1998 b,Kepler-1998,1,1,-0.066,0.016,-0.015,0,283.4291536,47.5923973,340.9650000,2.5390000,-2.5020000
Kepler-1999 b,Kepler-1999,1,1,-0.773,,,0,282.3705675,48.2592340,701.2550000,18.4080000,-17.5050000
Kepler-20 b,Kepler-20,2,6,-0.165,0.012,-0.014,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-20 c,Kepler-20,2,6,-0.165,0.012,-0.014,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-20 d,Kepler-20,2,6,-0.165,0.012,-0.014,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-20 e,Kepler-20,2,6,-0.165,0.012,-0.014,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-20 f,Kepler-20,2,6,-0.165,0.012,-0.014,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-20 g,Kepler-20,2,6,-0.189,0.005,-0.005,0,287.6979913,42.3385782,282.5630000,1.7760000,-1.7530000
Kepler-200 b,Kepler-200,1,2,0.008,,,0,284.4099503,41.2374928,665.9120000,7.1445000,-7.1445000
Kepler-200 c,Kepler-200,1,2,0.008,,,0,284.4099503,41.2374928,665.9120000,7.1445000,-7.1445000
Kepler-2000 b,Kepler-2000,1,2,-1.053,0.089,-0.111,0,285.5743032,49.9621218,320.5880000,3.6510000,-3.6510000
Kepler-2000 c,Kepler-2000,1,2,-1.053,0.089,-0.111,0,285.5743032,49.9621218,320.5880000,3.6510000,-3.6510000
Kepler-2001 b,Kepler-2001,1,2,-0.546,,,0,291.6594558,50.5838585,776.5500000,20.1360000,-19.1600000
Kepler-2001 c,Kepler-2001,1,2,-0.546,,,0,291.6594558,50.5838585,776.5500000,20.1360000,-19.1600000
Kepler-201 b,Kepler-201,1,2,0.348,0.026,-0.021,0,293.6260590,41.2728004,636.4450000,9.7730000,-9.4880000
Kepler-201 c,Kepler-201,1,2,0.348,0.026,-0.021,0,293.6260590,41.2728004,636.4450000,9.7730000,-9.4880000
Kepler-202 b,Kepler-202,1,2,-0.638,,,0,282.9734874,41.3217991,285.1110000,1.1135000,-1.1135000
Kepler-202 c,Kepler-202,1,2,-0.638,,,0,282.9734874,41.3217991,285.1110000,1.1135000,-1.1135000
Kepler-203 b,Kepler-203,1,3,0.094,,,0,297.0899590,41.3880686,703.3020000,9.5100000,-9.5100000
Kepler-203 c,Kepler-203,1,3,0.094,,,0,297.0899590,41.3880686,703.3020000,9.5100000,-9.5100000
Kepler-203 d,Kepler-203,1,3,0.094,,,0,297.0899590,41.3880686,703.3020000,9.5100000,-9.5100000
Kepler-204 b,Kepler-204,1,2,0.030,,,0,285.3471620,41.7618450,686.7230000,7.1420000,-7.0000000
Kepler-204 c,Kepler-204,1,2,0.030,,,0,285.3471620,41.7618450,686.7230000,7.1420000,-7.0000000
Kepler-205 b,Kepler-205,1,2,-0.956,0.022,-0.027,0,285.2866912,41.8609357,159.7200000,0.3480000,-0.3470000
Kepler-205 c,Kepler-205,1,2,-0.956,0.022,-0.027,0,285.2866912,41.8609357,159.7200000,0.3480000,-0.3470000
Kepler-206 b,Kepler-206,1,3,0.084,0.014,-0.017,0,291.6346564,41.8338415,594.4470000,4.9520000,-4.8720000
Kepler-206 c,Kepler-206,1,3,0.084,0.014,-0.017,0,291.6346564,41.8338415,594.4470000,4.9520000,-4.8720000
Kepler-206 d,Kepler-206,1,3,0.084,0.014,-0.017,0,291.6346564,41.8338415,594.4470000,4.9520000,-4.8720000
Kepler-207 b,Kepler-207,1,3,0.534,0.022,-0.015,0,290.0305195,42.1660555,875.5190000,9.8930000,-9.6790000
Kepler-207 c,Kepler-207,1,3,0.534,0.022,-0.015,0,290.0305195,42.1660555,875.5190000,9.8930000,-9.6790000
Kepler-207 d,Kepler-207,1,3,0.534,0.022,-0.015,0,290.0305195,42.1660555,875.5190000,9.8930000,-9.6790000
Kepler-208 b,Kepler-208,1,4,0.309,,,0,293.8901979,42.5279413,775.3280000,8.8585000,-8.8585000
Kepler-208 c,Kepler-208,1,4,0.309,,,0,293.8901979,42.5279413,775.3280000,8.8585000,-8.8585000
Kepler-208 d,Kepler-208,1,4,0.309,,,0,293.8901979,42.5279413,775.3280000,8.8585000,-8.8585000
Kepler-208 e,Kepler-208,1,4,0.309,,,0,293.8901979,42.5279413,775.3280000,8.8585000,-8.8585000
Kepler-209 b,Kepler-209,1,2,-0.129,,,0,291.1694567,42.6407281,576.9460000,5.5555000,-5.5555000
Kepler-209 c,Kepler-209,1,2,-0.129,,,0,291.1694567,42.6407281,576.9460000,5.5555000,-5.5555000
Kepler-21 b,Kepler-21,2,1,0.715,0.012,-0.011,0,287.3619673,38.7141384,108.5220000,0.3850000,-0.3820000
Kepler-210 b,Kepler-210,1,2,-0.799,,,0,292.5034196,43.0832188,232.7500000,0.8270000,-0.8270000
Kepler-210 c,Kepler-210,1,2,-0.799,,,0,292.5034196,43.0832188,232.7500000,0.8270000,-0.8270000
Kepler-211 b,Kepler-211,1,2,-0.413,0.015,-0.015,0,285.4391183,43.1685051,309.3530000,1.7470000,-1.7280000
Kepler-211 c,Kepler-211,1,2,-0.413,0.015,-0.015,0,285.4391183,43.1685051,309.3530000,1.7470000,-1.7280000
Kepler-212 b,Kepler-212,1,2,0.383,0.017,-0.015,0,287.6208165,43.1416239,687.1940000,8.5330000,-8.3290010
Kepler-212 c,Kepler-212,1,2,0.383,0.017,-0.015,0,287.6208165,43.1416239,687.1940000,8.5330000,-8.3290010
Kepler-213 b,Kepler-213,1,2,0.082,,,0,290.8241931,44.6472832,634.9390000,7.2715000,-7.2715000
Kepler-213 c,Kepler-213,1,2,0.082,,,0,290.8241931,44.6472832,634.9390000,7.2715000,-7.2715000
Kepler-214 b,Kepler-214,1,2,0.511,,,0,284.7548499,44.9560500,1208.4400000,22.8650000,-22.8650000
Kepler-214 c,Kepler-214,1,2,0.511,,,0,284.7548499,44.9560500,1208.4400000,22.8650000,-22.8650000
Kepler-215 b,Kepler-215,1,4,-0.117,,,0,294.9735313,45.2136867,485.9970000,3.6540000,-3.6540000
Kepler-215 c,Kepler-215,1,4,-0.117,,,0,294.9735313,45.2136867,485.9970000,3.6540000,-3.6540000
Kepler-215 d,Kepler-215,1,4,-0.117,,,0,294.9735313,45.2136867,485.9970000,3.6540000,-3.6540000
Kepler-215 e,Kepler-215,1,4,-0.117,,,0,294.9735313,45.2136867,485.9970000,3.6540000,-3.6540000
Kepler-216 b,Kepler-216,1,2,0.518,,,0,293.7280695,46.1291139,1187.4700000,21.4200000,-21.4200000
Kepler-216 c,Kepler-216,1,2,0.518,,,0,293.7280695,46.1291139,1187.4700000,21.4200000,-21.4200000
Kepler-217 b,Kepler-217,1,3,0.754,0.021,-0.025,0,293.0377331,46.2775223,1104.6400000,16.8800000,-16.3800000
Kepler-217 c,Kepler-217,1,3,0.754,0.021,-0.025,0,293.0377331,46.2775223,1104.6400000,16.8800000,-16.3800000
Kepler-217 d,Kepler-217,1,3,0.754,0.021,-0.025,0,293.0377331,46.2775223,1104.6400000,16.8800000,-16.3800000
Kepler-218 b,Kepler-218,1,3,0.009,,,0,295.4128785,46.2665801,656.3800000,6.3550000,-6.3550000
Kepler-218 c,Kepler-218,1,3,0.009,,,0,295.4128785,46.2665801,656.3800000,6.3550000,-6.3550000
Kepler-218 d,Kepler-218,1,3,0.009,,,0,295.4128785,46.2665801,656.3800000,6.3550000,-6.3550000
Kepler-219 b,Kepler-219,1,3,0.214,,,0,288.7389481,46.7625929,787.0700000,10.5790000,-10.5790000
Kepler-219 c,Kepler-219,1,3,0.214,,,0,288.7389481,46.7625929,787.0700000,10.5790000,-10.5790000
Kepler-219 d,Kepler-219,1,3,0.214,,,0,288.7389481,46.7625929,787.0700000,10.5790000,-10.5790000
Kepler-22 b,Kepler-22,1,1,-0.190,0.010,-0.012,0,289.2172051,47.8841427,194.6420000,0.9270000,-0.9180000
Kepler-220 b,Kepler-220,1,4,-0.676,0.033,-0.020,0,291.5060432,46.8956262,171.1090000,0.6370000,-0.6330000
Kepler-220 c,Kepler-220,1,4,-0.676,0.033,-0.020,0,291.5060432,46.8956262,171.1090000,0.6370000,-0.6330000
Kepler-220 d,Kepler-220,1,4,-0.676,0.033,-0.020,0,291.5060432,46.8956262,171.1090000,0.6370000,-0.6330000
Kepler-220 e,Kepler-220,1,4,-0.676,0.033,-0.020,0,291.5060432,46.8956262,171.1090000,0.6370000,-0.6330000
Kepler-221 b,Kepler-221,1,4,-0.404,,,0,296.6547477,46.8352242,385.2310000,2.8335000,-2.8335000
Kepler-221 c,Kepler-221,1,4,-0.404,,,0,296.6547477,46.8352242,385.2310000,2.8335000,-2.8335000
Kepler-221 d,Kepler-221,1,4,-0.404,,,0,296.6547477,46.8352242,385.2310000,2.8335000,-2.8335000
Kepler-221 e,Kepler-221,1,4,-0.404,,,0,296.6547477,46.8352242,385.2310000,2.8335000,-2.8335000
Kepler-222 b,Kepler-222,1,3,-0.338,,,0,287.9060885,46.9377479,758.8540000,15.0670000,-14.5010000
Kepler-222 c,Kepler-222,1,3,-0.338,,,0,287.9060885,46.9377479,758.8540000,15.0670000,-14.5010000
Kepler-222 d,Kepler-222,1,3,-0.338,,,0,287.9060885,46.9377479,758.8540000,15.0670000,-14.5010000
Kepler-223 b,Kepler-223,1,4,0.371,,,0,298.3183909,47.2794824,1859.7100000,111.0450000,-111.0450000
Kepler-223 c,Kepler-223,1,4,0.371,,,0,298.3183909,47.2794824,1859.7100000,111.0450000,-111.0450000
Kepler-223 d,Kepler-223,1,4,0.371,,,0,298.3183909,47.2794824,1859.7100000,111.0450000,-111.0450000
Kepler-223 e,Kepler-223,1,4,0.371,,,0,298.3183909,47.2794824,1859.7100000,111.0450000,-111.0450000
Kepler-224 b,Kepler-224,1,4,-0.514,,,0,290.9342679,47.3575414,782.0880000,18.7190000,-17.8790000
Kepler-224 c,Kepler-224,1,4,-0.514,,,0,290.9342679,47.3575414,782.0880000,18.7190000,-17.8790000
Kepler-224 d,Kepler-224,1,4,-0.514,,,0,290.9342679,47.3575414,782.0880000,18.7190000,-17.8790000
Kepler-224 e,Kepler-224,1,4,-0.514,,,0,290.9342679,47.3575414,782.0880000,18.7190000,-17.8790000
